"","STAT_UNIT","UNIT_MEASURE","EDU_LEVEL","EDU_CAT","SECTOR_EDU","EXPENDITURE_TYPE","SOURCE_FUND","FUND_FLOW","TEACH_EXPERIENCE","CONTRACT_TYPE","REF_AREA","TIME_PERIOD","OBS_VALUE","UNIT_MULT","FREQ","DECIMALS","OBS_STATUS"
"21423","XUNIT","PPP","L3","_T","_T","_T","GOV","FFNTR","_Z","_Z","AL","2016","707.88181","0","A","5","A"
"21424","EDU_EXP","GDP","L2","_T","_T","_T","GOV","FFNTR","_Z","_Z","AL","2016","0.72566","0","A","5","A"
"21425","EDU_EXP","EXP_T","L2_3","_T","INST_PUB","CUR","GOV","FFNTP","_Z","_Z","AZ","2016","98.33686","0","A","5","A"
"21426","XASTRP","GDP_CAP","L3","C4","_T","_T","GOV","FFNTP","Y1","NONPERM","BT","2017","128.77655","0","A","5","A"
"21427","EDU_EXP","USD_CONST","L4","_T","_T","_T","GOV","_T","_Z","_Z","AL","2016","0","0","A","5","A"
"21428","XUNIT","PPP_CONST","L2_3","_T","_T","_T","GOV","FFNTR","_Z","_Z","EG","2017","1536.74606","0","A","5","A"
"21429","EDU_EXP","CUR_EXP","L2_3","_T","INST_PUB","CUR_TM","GOV","FFNTP","_Z","_Z","BF","2016","0","0","A","5","A"
"21430","EDU_EXP","CUR_EXP","L02","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","RW","2016","19.45334","0","A","5","E"
"21431","EDU_EXP","GDP","L3","_T","_T","_T","GOV","_T","_Z","_Z","CV","2016","0.83140","0","A","5","A"
"21432","EDU_EXP","GDP","L3","_T","_T","_T","GOV","_T","_Z","_Z","CV","2017","0.79124","0","A","5","A"
"21433","XUNIT","PPP","L3","_T","_T","_T","GOV","FFNTR","_Z","_Z","SS","2016","558.85636","0","A","5","A"
"21434","EDU_EXP","GOV_EXP_EDU","L2T4","C5","_T","_T","GOV","_T","_Z","_Z","NU","2016","0","0","A","5","A"
"21435","EDU_EXP","GOV_EXP_EDU","L2T4","C5","_T","_T","GOV","_T","_Z","_Z","NU","2017","0","0","A","5","A"
"21436","EDU_EXP","EXP_T","L2","_T","INST_PUB","CUR_O","GOV","FFNTP","_Z","_Z","DZ","2016","69.65329","0","A","5","A"
"21437","EDU_EXP","EXP_T","L2","_T","INST_PUB","CUR_O","GOV","FFNTP","_Z","_Z","DZ","2017","69.45412","0","A","5","A"
"21438","EDU_EXP","GDP","L2T4","C5","_T","_T","GOV","_T","_Z","_Z","LK","2017","0","0","A","5","A"
"21439","EDU_EXP","GOV_EXP_EDU","L2T4","C5","_T","_T","GOV","_T","_Z","_Z","PE","2016","0.04279","0","A","5","A"
"21440","XUNIT","USD","L2","_T","_T","_T","GOV","FFNTP","_Z","_Z","MM","2017","86.98906","0","A","5","A"
"21441","EDU_EXP","CUR_EXP","L5T8","_T","_T","CUR","GOV","_T","_Z","_Z","PK","2016","8.95256","0","A","5","A"
"21442","EDU_EXP","GDP","L02","_T","_T","CUR","GOV","_T","_Z","_Z","GD","2016","0.19392","0","A","5","A"
"21443","XUNIT","PPP","L1","_T","_T","_T","GOV","FFNTR","_Z","_Z","EG","2017","1110.57513","0","A","5","A"
"21444","EDU_EXP","GDP","L2_3","_T","_T","_T","GOV","FFNTR","_Z","_Z","GD","2016","2.40557","0","A","5","A"
"21445","EDU_EXP","PPP","_T","_T","_T","_T","GOV","_T","_Z","_Z","GD","2016","156.85716","0","A","5","A"
"21446","EDU_EXP","CUR_EXP","L1","_T","INST_PUB","CUR_COMPO","GOV","FFNTP","_Z","_Z","BN","2016","31.41665","0","A","5","A"
"21447","EDU_EXP","CUR_EXP","L2","_T","INST_PUB","CUR_COMPO","GOV","FFNTP","_Z","_Z","LC","2016","16.20796","0","A","5","A"
"21448","XUNIT","GDP_CAP","L1","_T","_T","_T","GOV","FFNTR","_Z","_Z","KZ","2017","0.27033","0","A","5","A"
"21449","EDU_EXP","CUR_EXP","_T","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","NU","2016","89.68313","0","A","5","A"
"21450","EDU_EXP","EXP_T","L3","_T","INST_PUB","CUR_O","GOV","FFNTP","_Z","_Z","MM","2017","8.28679","0","A","5","A"
"21451","EDU_EXP","GNI","L5T8","_T","_T","CUR","GOV","_T","_Z","_Z","CV","2016","0.90874","0","A","5","A"
"21452","EDU_EXP","CUR_EXP","L2","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","NU","2016","84.98220","0","A","5","A"
"21453","EDU_EXP","CUR_EXP","L2_3","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","DJ","2016","95.54994","0","A","5","A"
"21454","XUNIT","GDP_CAP","L4","_T","_T","CUR","GOV","FFNTP","_Z","_Z","SN","2016","0","0","A","5","A"
"21455","EDU_EXP","GDP","L2T4","C5","_T","_T","GOV","_T","_Z","_Z","MC","2017","0","0","A","5","Z"
"21456","EDU_EXP","PPP_CONST","_X","_T","_T","_T","GOV","_T","_Z","_Z","WS","2016","0","0","A","5","A"
"21457","EDU_EXP","EXP_T","L2_3","_T","INST_PUB","CUR","GOV","FFNTP","_Z","_Z","AM","2016","95.82012","0","A","5","A"
"21458","EDU_EXP","EXP_T","L2","_T","INST_PUB","CUR_COMPT","GOV","FFNTP","_T","_T","VC","2017","87.01673","0","A","5","A"
"21459","EDU_EXP","USD_CONST","L2T4","C5","_T","_T","GOV","_T","_Z","_Z","KG","2016","15.21295","0","A","5","A"
"21460","EDU_EXP","GDP","L3","_T","_T","_T","GOV","FFNTR","_Z","_Z","ZA","2017","1.05676","0","A","5","A"
"21461","EDU_EXP","PPP_CONST","L1","_T","_T","_T","GOV","_T","_Z","_Z","KZ","2017","95.13137","0","A","5","A"
"21462","EDU_EXP","CUR_EXP","L4","_T","INST_PUB","CUR_COMPO","GOV","FFNTP","_Z","_Z","PK","2016","0","0","A","5","Z"
"21463","EDU_EXP","EXP_T","_T","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","PS","2016","84.72317","0","A","5","A"
"21464","EDU_EXP","EXP_T","_T","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","PS","2017","83.53901","0","A","5","A"
"21465","XUNIT","USD","L3","_T","_T","_T","GOV","FFNTP","_Z","_Z","SS","2016","256.87516","0","A","5","A"
"21466","EDU_EXP","CUR_EXP","L1","_T","INST_PUB","CUR_TM","GOV","FFNTP","_Z","_Z","TV","2017","0.34784","0","A","5","A"
"21467","EDU_EXP","CUR_EXP","L2_3","_T","INST_PUB","CUR_TM","GOV","FFNTP","_Z","_Z","SL","2017","13.31926","0","A","5","A"
"21468","EDU_EXP","EXP_T","L2","_T","INST_PUB","CUR_COMPO","GOV","FFNTP","_Z","_Z","MN","2016","23.89415","0","A","5","A"
"21469","EDU_EXP","EXP_T","L2","_T","INST_PUB","CUR_COMPO","GOV","FFNTP","_Z","_Z","MN","2017","27.55613","0","A","5","A"
"21470","XUNIT","PPP_CONST","L5T8","_T","_T","CUR","GOV","FFNTP","_Z","_Z","PK","2016","988.96027","0","A","5","A"
"21471","EDU_EXP","EXP_T","L5T8","_T","INST_PUB","CUR_COMPT","GOV","FFNTP","_T","_T","MG","2016","60.43632","0","A","5","A"
"21472","EDU_EXP","GOV_EXP_EDU","L4","_T","_T","_T","GOV","_T","_Z","_Z","MM","2017","2.96792","0","A","5","A"
"21473","EDU_EXP","GDP","L1","_T","_T","CUR","GOV","_T","_Z","_Z","GD","2016","5.42482","0","A","5","A"
"21474","EDU_EXP","EXP_T","L2","_T","INST_PUB","CAP","GOV","FFNTP","_Z","_Z","AM","2016","0","0","A","5","A"
"21475","EDU_EXP","GDP","_T","_T","_T","_T","HH","FFNTR","_Z","_Z","OM","2017","0.02261","0","A","5","A"
"21476","XUNIT","USD_CONST","L1","_T","_T","_T","GOV","FFNTP","_Z","_Z","EG","2017","361.87939","0","A","5","A"
"21477","XUNIT","USD_CONST","L3","_T","_T","_T","GOV","FFNTP","_Z","_Z","PK","2016","164.99453","0","A","5","A"
"21478","EDU_EXP","CUR_EXP","_T","_T","INST_PUB","CUR_COMPT","GOV","FFNTP","_T","_T","MO","2016","65.59910","0","A","5","A"
"21479","EDU_EXP","PPP","_X","_T","_T","_T","GOV","_T","_Z","_Z","AL","2016","21.42771","0","A","5","A"
"21480","XUNIT","PPP","L3","_T","_T","_T","GOV","FFNTP","_Z","_Z","JP","2016","9549.99451","0","A","5","A"
"21481","EDU_EXP","EXP_T","L2_3","_T","INST_PUB","CUR_COMPT","GOV","FFNTP","_T","_T","KN","2016","95.83107","0","A","5","A"
"21482","XUNIT","GDP_CAP","L2","_T","_T","CUR","GOV","FFNTP","_Z","_Z","EG","2017","10.46862","0","A","5","A"
"21483","EDU_EXP","CUR_EXP","_T","_T","INST_PUB","CUR_O","GOV","FFNTP","_Z","_Z","PS","2016","10.92490","0","A","5","A"
"21484","EDU_EXP","CUR_EXP","_T","_T","INST_PUB","CUR_O","GOV","FFNTP","_Z","_Z","PS","2017","14.55896","0","A","5","A"
"21485","EDU_EXP","CUR_EXP","L2_3","_T","INST_PUB","CUR_TM","GOV","FFNTP","_Z","_Z","AW","2016","8.16662","0","A","5","A"
"21486","EDU_EXP","EXP_T","L3","_T","INST_PUB","CUR_O","GOV","FFNTP","_Z","_Z","NU","2016","7.26290","0","A","5","A"
"21487","XUNIT","GNI_CAP","L2","_T","_T","_T","GOV","FFNTP","_Z","_Z","BN","2016","20.02346","0","A","5","A"
"21488","EDU_EXP","GOV_EXP_T","L2","_T","_T","_T","GOV","_T","_Z","_Z","BN","2016","1.86747","0","A","5","A"
"21489","XUNIT","USD","L2","_T","_T","_T","GOV","FFNTR","_Z","_Z","AM","2016","507.77347","0","A","5","A"
"21490","XUNIT","USD","L1","_T","_T","CUR","GOV","FFNTP","_Z","_Z","SL","2016","23.14867","0","A","5","A"
"21491","XUNIT","USD","L1","_T","_T","CUR","GOV","FFNTP","_Z","_Z","SL","2017","19.87938","0","A","5","A"
"21492","EDU_EXP","CUR_EXP","L2_3","_T","INST_PUB","CUR_TM","GOV","FFNTP","_Z","_Z","EG","2017","5.30378","0","A","5","A"
"21493","XUNIT","GDP_CAP","L02","_T","_T","CUR","GOV","FFNTP","_Z","_Z","SC","2016","11.02608","0","A","5","A"
"21494","XUNIT","PPP","L5T8","_T","_T","_T","GOV","FFNTP","_Z","_Z","JO","2016","2105.58849","0","A","5","A"
"21495","XUNIT","PPP","L5T8","_T","_T","_T","GOV","FFNTP","_Z","_Z","JO","2017","2087.01169","0","A","5","A"
"21496","EDU_EXP","PPP_CONST","L2T4","C5","_T","_T","GOV","_T","_Z","_Z","MC","2017","0","0","A","5","Z"
"21497","EDU_EXP","EXP_T","L5T8","_T","INST_PUB","CUR_COMPO","GOV","FFNTP","_Z","_Z","BB","2016","0","0","A","5","A"
"21498","EDU_EXP","EXP_T","_T","_T","INST_PUB","CUR_COMPT","GOV","FFNTP","_T","_T","BN","2016","44.00029","0","A","5","A"
"21499","EDU_EXP","EXP_T","L1","_T","INST_PUB","CUR_COMPO","GOV","FFNTP","_Z","_Z","BN","2016","31.02908","0","A","5","A"
"21500","EDU_EXP","EXP_T","L5T8","_T","INST_PUB","CUR_COMPT","GOV","FFNTP","_T","_T","OM","2016","6.25142","0","A","5","A"
"21501","EDU_EXP","EXP_T","L5T8","_T","INST_PUB","CUR_COMPT","GOV","FFNTP","_T","_T","OM","2017","27.30226","0","A","5","A"
"21502","EDU_EXP","CUR_EXP","L3","_T","_T","CUR","GOV","_T","_Z","_Z","PK","2016","13.99159","0","A","5","A"
"21503","EDU_EXP","USD_CONST","L2","_T","_T","_T","GOV","_T","_Z","_Z","ZA","2017","2379.67580","0","A","5","A"
"21504","EDU_EXP","EXP_T","L02","_T","INST_PUB","CUR_COMPT","GOV","FFNTP","_T","_T","GT","2016","88.63619","0","A","5","A"
"21505","EDU_EXP","EXP_T","L02","_T","INST_PUB","CUR_COMPT","GOV","FFNTP","_T","_T","GT","2017","85.73252","0","A","5","A"
"21506","EDU_EXP","GDP","L4","_T","INST_T","_T","GOV","_T","_Z","_Z","NU","2016","0","0","A","5","Z"
"21507","XUNIT","PPP","L1","_T","_T","_T","GOV","FFNTP","_Z","_Z","WS","2016","531.47233","0","A","5","A"
"21508","XUNIT","USD_CONST","L2","_T","_T","_T","GOV","FFNTP","_Z","_Z","SC","2016","2423.92580","0","A","5","A"
"21509","EDU_EXP","GDP","L2_3","_T","_T","_T","GOV","_T","_Z","_Z","WS","2016","1.74725","0","A","5","A"
"21510","XUNIT","USD_CONST","L5T8","_T","_T","_T","GOV","FFNTP","_Z","_Z","BN","2016","9950.17262","0","A","5","A"
"21511","XUNIT","PPP","L02","_T","_T","CUR","GOV","FFNTP","_Z","_Z","RW","2016","311.87267","0","A","5","E"
"21512","EDU_EXP","EXP_T","L2","_T","INST_PUB","CUR_COMPT","GOV","FFNTP","_T","_T","BD","2016","30.27396","0","A","5","A"
"21513","XUNIT","USD","L5T8","_T","_T","CUR","GOV","FFNTP","_Z","_Z","PK","2016","282.55713","0","A","5","A"
"21514","EDU_EXP","PPP","L2T4","C5","_T","_T","GOV","_T","_Z","_Z","BZ","2017","3.92086","0","A","5","A"
"21515","XUNIT","GNI_CAP","L02","_T","_T","_T","GOV","FFNTP","_Z","_Z","GD","2016","6.23007","0","A","5","A"
"21516","EDU_EXP","EXP_T","L5T8","_T","INST_PUB","CUR","GOV","FFNTP","_Z","_Z","CR","2016","100","0","A","5","A"
"21517","EDU_EXP","EXP_T","L5T8","_T","INST_PUB","CUR","GOV","FFNTP","_Z","_Z","CR","2017","100","0","A","5","A"
"21518","EDU_EXP","USD_CONST","_X","_T","_T","_T","GOV","_T","_Z","_Z","NU","2016","0","0","A","5","A"
"21519","EDU_EXP","USD_CONST","_X","_T","_T","_T","GOV","_T","_Z","_Z","NU","2017","0","0","A","5","A"
"21520","EDU_EXP","GOV_EXP_T","L2","_T","_T","_T","GOV","_T","_Z","_Z","DO","2016","4.43091","0","A","5","A"
"21521","EDU_EXP","GOV_EXP_T","L2","_T","_T","_T","GOV","_T","_Z","_Z","DO","2017","3.55607","0","A","5","A"
"21522","XUNIT","USD","L2","_T","_T","CUR","GOV","FFNTP","_Z","_Z","MM","2017","72.97999","0","A","5","A"
"21523","XUNIT","USD_CONST","L4","_T","_T","CUR","GOV","FFNTP","_Z","_Z","AL","2016","0","0","A","5","A"
"21524","EDU_EXP","GOV_EXP_EDU","L3","_T","_T","CUR_TRF","GOV","_T","_Z","_Z","HK","2016","96.60088","0","A","5","A"
"21525","EDU_EXP","GOV_EXP_EDU","L3","_T","_T","CUR_TRF","GOV","_T","_Z","_Z","HK","2017","96.39302","0","A","5","A"
"21526","XUNIT","USD","L3","_T","_T","_T","GOV","FFNTR","_Z","_Z","ZA","2017","981.57230","0","A","5","A"
"21527","XUNIT","USD_CONST","L1","_T","_T","_T","HH","FFNTR","_Z","_Z","NU","2016","0","0","A","5","A"
"21528","XUNIT","PPP","L1","_T","_T","_T","GOV","FFNTR","_Z","_Z","UA","2016","2173.02272","0","A","5","A"
"21529","EDU_EXP","USD_CONST","L5T8","_T","_T","_T","GOV","_T","_Z","_Z","GD","2016","10.40741","0","A","5","A"
"21530","EDU_EXP","CUR_EXP","L1","_T","INST_PUB","CUR_COMPT","GOV","FFNTP","_T","_T","AF","2016","70.71148","0","A","5","A"
"21531","EDU_EXP","CUR_EXP","L1","_T","INST_PUB","CUR_COMPT","GOV","FFNTP","_T","_T","AF","2017","69.74042","0","A","5","A"
"21532","EDU_EXP","EXP_T","L4","_T","INST_PUB","CUR_O","GOV","FFNTP","_Z","_Z","WS","2016","100","0","A","5","A"
"21533","EDU_EXP","GNI","L1","_T","_T","_T","GOV","_T","_Z","_Z","KZ","2017","0.02291","0","A","5","A"
"21534","XUNIT","USD","L1","_T","_T","_T","HH","FFNTR","_Z","_Z","KZ","2016","2.30163","0","A","5","A"
"21535","XUNIT","USD","L1","_T","_T","_T","HH","FFNTR","_Z","_Z","KZ","2017","2.56692","0","A","5","A"
"21536","EDU_EXP","GDP","_T","_T","INST_T","_T","HH","_T","_Z","_Z","KZ","2016","0.00214","0","A","5","A"
"21537","EDU_EXP","GDP","_T","_T","INST_T","_T","HH","_T","_Z","_Z","KZ","2017","0.00218","0","A","5","A"
"21538","EDU_EXP","CUR_EXP","L5T8","_T","_T","CUR","GOV","_T","_Z","_Z","BN","2016","19.00709","0","A","5","A"
"21539","XUNIT","USD","L3","_T","_T","CUR","GOV","FFNTP","_Z","_Z","PK","2016","144.43106","0","A","5","A"
"21540","XUNIT","USD_CONST","L5T8","_T","_T","_T","GOV","FFNTP","_Z","_Z","MM","2017","200.13804","0","A","5","A"
"21541","EDU_EXP","GDP","L2_3","_T","INST_T","_T","HH","_T","_Z","_Z","ML","2016","0.13840","0","A","5","A"
"21542","XUNIT","GDP_CAP","L1","_T","_T","_T","GOV","FFNTR","_Z","_Z","NZ","2016","19.10763","0","A","5","A"
"21543","XUNIT","PPP","L4","_T","_T","_T","GOV","FFNTP","_Z","_Z","AL","2016","0","0","A","5","A"
"21544","EDU_EXP","GOV_EXP_EDU","L2_3","_T","_T","CUR_TRF","GOV","_T","_Z","_Z","MO","2016","95.62520","0","A","5","A"
"21545","EDU_EXP","CUR_EXP","L4","_T","INST_PUB","CUR_O","GOV","FFNTP","_Z","_Z","BN","2016","0","0","A","5","Z"
"21546","EDU_EXP","GDP","L2_3","_T","_T","_T","HH","FFNTR","_Z","_Z","NU","2016","0","0","A","5","A"
"21547","EDU_EXP","CUR_EXP","L4","_T","INST_PUB","CUR_COMPO","GOV","FFNTP","_Z","_Z","CV","2016","0","0","A","5","Z"
"21548","EDU_EXP","CUR_EXP","L4","_T","INST_PUB","CUR_O","GOV","FFNTP","_Z","_Z","MR","2016","0","0","A","5","Z"
"21549","EDU_EXP","USD_CONST","L2T4","C5","_T","_T","GOV","_T","_Z","_Z","IR","2016","1368.31136","0","A","5","A"
"21550","EDU_EXP","USD_CONST","L2T4","C5","_T","_T","GOV","_T","_Z","_Z","IR","2017","1561.61636","0","A","5","A"
"21551","EDU_EXP","PPP_CONST","L2_3","_T","_T","_T","GOV","_T","_Z","_Z","BY","2017","4281.40852","0","A","5","A"
"21552","EDU_EXP","CUR_EXP","L4","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","GN","2016","0","0","A","5","Z"
"21553","EDU_EXP","CUR_EXP","L4","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","GN","2017","0","0","A","5","Z"
"21554","EDU_EXP","GOV_EXP_EDU","L2_3","_T","_T","_T","GOV","_T","_Z","_Z","MM","2017","39.40016","0","A","5","A"
"21555","XUNIT","GDP_CAP","L2_3","_T","_T","CUR","GOV","FFNTP","_Z","_Z","SS","2016","13.24828","0","A","5","A"
"21556","EDU_EXP","EXP_T","L5T8","_T","INST_PUB","CUR_COMPT","GOV","FFNTP","_T","_T","GD","2016","0","0","A","5","Z"
"21557","EDU_EXP","GDP","_T","_T","_T","_T","HH","_T","_Z","_Z","GE","2016","0.06040","0","A","5","A"
"21558","EDU_EXP","GDP","_T","_T","_T","_T","HH","_T","_Z","_Z","GE","2017","0.06140","0","A","5","A"
"21559","EDU_EXP","EXP_T","L1","_T","INST_PUB","CUR_COMPT","GOV","FFNTP","_T","_T","AW","2016","93.65635","0","A","5","A"
"21560","EDU_EXP","CUR_EXP","L2_3","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","WS","2016","80.25909","0","A","5","A"
"21561","XUNIT","GDP_CAP","L1","_T","_T","_T","GOV","FFNTR","_Z","_Z","EG","2017","9.97460","0","A","5","A"
"21562","XUNIT","GDP_CAP","L5T8","_T","_T","CUR","GOV","FFNTP","_Z","_Z","PK","2016","19.77808","0","A","5","A"
"21563","EDU_EXP","CUR_EXP","L2_3","_T","INST_PUB","CUR_COMPO","GOV","FFNTP","_Z","_Z","DJ","2016","20.99004","0","A","5","A"
"21564","XUNIT","PPP_CONST","L02","_T","_T","_T","GOV","FFNTR","_Z","_Z","GD","2016","854.95052","0","A","5","A"
"21565","EDU_EXP","GDP","L2_3","_T","INST_T","_T","GOV","_T","_Z","_Z","AL","2016","1.00327","0","A","5","A"
"21566","EDU_EXP","EXP_T","_T","_T","INST_PUB","CUR_COMPT","GOV","FFNTP","_T","_T","BY","2016","67.47997","0","A","5","A"
"21567","EDU_EXP","EXP_T","_T","_T","INST_PUB","CUR_COMPT","GOV","FFNTP","_T","_T","BY","2017","67.01479","0","A","5","A"
"21568","XUNIT","GDP_CAP","L3","_T","_T","_T","GOV","FFNTP","_Z","_Z","BD","2016","13.64511","0","A","5","A"
"21569","EDU_EXP","GOV_EXP_T","L2T4","C5","_T","_T","GOV","_T","_Z","_Z","PK","2016","0.02820","0","A","5","A"
"21570","EDU_EXP","GOV_EXP_T","L2T4","C5","_T","_T","GOV","_T","_Z","_Z","PK","2017","0.04301","0","A","5","A"
"21571","XUNIT","USD_CONST","L1","_T","_T","_T","GOV","FFNTR","_Z","_Z","WS","2016","372.08461","0","A","5","A"
"21572","XUNIT","PPP","L2","_T","_T","_T","GOV","FFNTP","_Z","_Z","CV","2016","1399.33887","0","A","5","A"
"21573","XUNIT","PPP","L2","_T","_T","_T","GOV","FFNTP","_Z","_Z","CV","2017","1437.62508","0","A","5","A"
"21574","EDU_EXP","CUR_EXP","L02","_T","INST_PUB","CUR_COMPT","GOV","FFNTP","_T","_T","SS","2016","95.66310","0","A","5","A"
"21575","EDU_EXP","EXP_T","L4","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","KN","2016","94.13759","0","A","5","A"
"21576","EDU_EXP","EXP_T","L4","_T","INST_PUB","CUR","GOV","FFNTP","_Z","_Z","MM","2017","48.36853","0","A","5","A"
"21577","XUNIT","PPP_CONST","L5T8","_T","_T","CUR","GOV","FFNTP","_Z","_Z","MN","2016","1266.48731","0","A","5","A"
"21578","XUNIT","PPP_CONST","L5T8","_T","_T","CUR","GOV","FFNTP","_Z","_Z","MN","2017","611.88602","0","A","5","A"
"21579","EDU_EXP","EXP_T","L2_3","_T","INST_PUB","CUR","GOV","FFNTP","_Z","_Z","JP","2016","87.64719","0","A","5","A"
"21580","EDU_EXP","GDP","L1","_T","_T","_T","HH","FFNTR","_Z","_Z","NU","2016","0","0","A","5","A"
"21581","EDU_EXP","EXP_T","_T","_T","INST_PUB","CAP","GOV","FFNTP","_Z","_Z","MM","2017","20.34226","0","A","5","A"
"21582","EDU_EXP","CUR_EXP","L02","_T","INST_PUB","CUR_O","GOV","FFNTP","_Z","_Z","JP","2016","17.35911","0","A","5","A"
"21583","XUNIT","USD_CONST","L5T8","_T","_T","_T","GOV","FFNTP","_Z","_Z","JP","2016","7390.36869","0","A","5","A"
"21584","EDU_EXP","EXP_T","L2","_T","INST_PUB","CUR_COMPO","GOV","FFNTP","_Z","_Z","DJ","2016","14.34652","0","A","5","A"
"21585","EDU_EXP","USD_CONST","L3","_T","_T","_T","GOV","_T","_Z","_Z","AF","2016","59.47140","0","A","5","A"
"21586","EDU_EXP","USD_CONST","L3","_T","_T","_T","GOV","_T","_Z","_Z","AF","2017","58.04873","0","A","5","A"
"21587","EDU_EXP","GDP","L2_3","_T","INST_T","_T","HH","_T","_Z","_Z","JP","2016","0.72213","0","A","5","A"
"21588","EDU_EXP","GNI","L2_3","_T","_T","CUR","GOV","_T","_Z","_Z","BY","2017","2.39943","0","A","5","A"
"21589","EDU_EXP","CUR_EXP","_T","_T","INST_PUB","CUR_COMPO","GOV","FFNTP","_Z","_Z","WS","2016","21.98629","0","A","5","A"
"21590","EDU_EXP","EXP_T","L2_3","_T","INST_PUB","CUR","GOV","FFNTP","_Z","_Z","TV","2017","91.96003","0","A","5","A"
"21591","EDU_EXP","GDP","L02","_T","INST_T","_T","GOV","_T","_Z","_Z","AZ","2016","0.30457","0","A","5","A"
"21592","EDU_EXP","PPP","L2","_T","_T","_T","GOV","_T","_Z","_Z","EG","2017","6355.82235","0","A","5","A"
"21593","EDU_EXP","EXP_T","L1","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","DJ","2016","95.13722","0","A","5","A"
"21594","EDU_EXP","USD_CONST","L2T4","C5","_T","_T","GOV","_T","_Z","_Z","MC","2017","0","0","A","5","Z"
"21595","XUNIT","PPP","L3","_T","_T","CUR","GOV","FFNTP","_Z","_Z","BN","2016","19083.43016","0","A","5","A"
"21596","EDU_EXP","GDP","L2_3","_T","INST_T","_T","GOV","_T","_Z","_Z","SS","2016","0.18301","0","A","5","A"
"21597","XUNIT","GDP_CAP","L2_3","_T","_T","_T","GOV","FFNTP","_Z","_Z","MO","2016","39.87255","0","A","5","A"
"21598","XUNIT","GNI_CAP","L2","_T","_T","_T","GOV","FFNTP","_Z","_Z","CV","2016","22.24386","0","A","5","A"
"21599","XUNIT","GNI_CAP","L2","_T","_T","_T","GOV","FFNTP","_Z","_Z","CV","2017","21.86996","0","A","5","A"
"21600","EDU_EXP","GOV_EXP_T","L2_3","_T","_T","_T","GOV","_T","_Z","_Z","BY","2017","6.19717","0","A","5","A"
"21601","EDU_EXP","EXP_T","L02","_T","INST_PUB","CAP","GOV","FFNTP","_Z","_Z","MM","2017","0","0","A","5","Z"
"21602","EDU_EXP","CUR_EXP","L2","_T","INST_PUB","CUR_COMPO","GOV","FFNTP","_Z","_Z","VC","2017","1.82958","0","A","5","A"
"21603","XUNIT","PPP","L5T8","_T","_T","_T","GOV","FFNTR","_Z","_Z","GD","2016","1651.75836","0","A","5","A"
"21604","EDU_EXP","CUR_EXP","L4","_T","INST_PUB","CUR_COMPT","GOV","FFNTP","_T","_T","BY","2017","61.84721","0","A","5","A"
"21605","EDU_EXP","USD_CONST","L2T4","C5","_T","_T","GOV","_T","_Z","_Z","SG","2016","315.31859","0","A","5","A"
"21606","EDU_EXP","CUR_EXP","L4","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","GD","2016","0","0","A","5","Z"
"21607","EDU_EXP","GDP","L1","_T","INST_T","_T","HH","_T","_Z","_Z","AR","2016","0.33957","0","A","5","A"
"21608","XUNIT","GNI_CAP","L1","_T","_T","_T","GOV","FFNTP","_Z","_Z","BN","2016","8.50211","0","A","5","A"
"21609","EDU_EXP","GNI","L2","_T","_T","CUR","GOV","_T","_Z","_Z","EG","2017","0.56955","0","A","5","A"
"21610","EDU_EXP","EXP_T","L3","_T","INST_PUB","CAP","GOV","FFNTP","_Z","_Z","JP","2016","9.67023","0","A","5","A"
"21611","XUNIT","GDP_CAP","L4","_T","_T","CUR","GOV","FFNTP","_Z","_Z","LC","2016","22.02337","0","A","5","A"
"21612","EDU_EXP","GDP","L1","_T","_T","_T","HH","_T","_Z","_Z","SC","2016","0","0","A","5","A"
"21613","EDU_EXP","CUR_EXP","_T","_T","INST_PUB","CUR_O","GOV","FFNTP","_Z","_Z","JO","2016","15.18992","0","A","5","A"
"21614","EDU_EXP","CUR_EXP","_T","_T","INST_PUB","CUR_O","GOV","FFNTP","_Z","_Z","JO","2017","9.77761","0","A","5","A"
"21615","EDU_EXP","GDP","L4","_T","INST_T","_T","GOV","_T","_Z","_Z","LK","2016","0.08929","0","A","5","A"
"21616","EDU_EXP","GDP","L4","_T","INST_T","_T","GOV","_T","_Z","_Z","LK","2017","0.06958","0","A","5","A"
"21617","XUNIT","PPP_CONST","L2","_T","_T","CUR","GOV","FFNTP","_Z","_Z","BD","2016","206.22824","0","A","5","A"
"21618","EDU_EXP","CUR_EXP","L3","_T","INST_PUB","CUR_COMP","GOV","FFNTP","_Z","_Z","WS","2016","78.30344","0","A","5","A"
