SA2_CODE,DWELLING_FLAT,DWELLING_HOUSE,DWELLING_OTHER,DWELLING_SEMI,PERC_DWELLING_HOUSE,PERC_DWELLING_FLAT,PERC_DWELLING_SEMI,PERC_DWELLING_OTHER
209011203,25,6095,14,1101,0.8424326192121631,0.0034554250172771253,0.1521769177608846,0.0019350380096751902
209011204,19,3391,12,330,0.9037846481876333,0.005063965884861407,0.08795309168443496,0.0031982942430703624
209021205,753,2301,38,755,0.5981284117494151,0.1957369378736678,0.19625682349883025,0.009877826878086821
209021207,837,7598,56,3654,0.6256072457801565,0.06891724989707698,0.30086455331412104,0.004610951008645533
209021208,361,6859,30,2751,0.6858314168583142,0.036096390360963904,0.27507249275072493,0.0029997000299970002
209021428,1821,5002,45,1886,0.5713959332876399,0.2080191912268677,0.21544436828878227,0.005140507196710075
209021429,555,3101,4,1534,0.5970350404312669,0.10685406237966885,0.2953407778205622,7.701193685021178e-4
209031209,480,7405,24,440,0.886932566774464,0.05749191519942508,0.052700922266139656,0.002874595759971254
209031210,3,1236,0,28,0.9755327545382794,0.0023677979479084454,0.022099447513812154,0
209031211,7,1546,37,4,0.9698870765370138,0.00439146800501882,0.002509410288582183,0.023212045169385194
209031212,6,1864,25,0,0.9836411609498681,0.0031662269129287598,0,0.013192612137203167
209031213,100,2938,16,79,0.9377593360995851,0.031918289179699966,0.025215448451962975,0.005106926268751995
209031214,4,2284,6,21,0.9866090712742981,0.0017278617710583153,0.009071274298056155,0.002591792656587473
209031215,17,4502,14,234,0.9444094818544158,0.0035661841829242712,0.04908747640025173,0.002936857562408223
209041216,819,1518,7,573,0.5203976688378471,0.2807679122386013,0.19643469317792253,0.0023997257456290708
209041217,33,2031,9,498,0.7899649941656943,0.012835472578763127,0.19369894982497082,0.003500583430571762
209041219,530,7403,24,456,0.8799476999881136,0.06299774159039581,0.05420183050041602,0.0028527279210745276
209041220,132,4977,12,1170,0.7911301859799714,0.020982355746304245,0.1859799713876967,0.0019074868860276585
209041221,21,3856,3,403,0.900303525566192,0.004903105300023348,0.09409292551949568,7.004436142890498e-4
209041223,478,6595,19,729,0.8432425521033116,0.06111750415547884,0.09321058688147296,0.0024293568597366067
209041224,57,5559,46,183,0.9510692899914457,0.009751924721984603,0.03130881094952951,0.007869974337040205
209041225,45,2917,15,141,0.9355355997434253,0.014432328415651058,0.045221295702373314,0.004810776138550353
209041430,17,6402,4,802,0.8860899653979238,0.002352941176470588,0.11100346020761245,5.536332179930796e-4
209041431,175,3440,7,970,0.7491289198606271,0.038109756097560975,0.21123693379790942,0.001524390243902439
209041432,24,2412,9,676,0.7728292214033964,0.00768984299903877,0.21659724447292533,0.0028836911246395386
209041433,71,2740,5,748,0.7687991021324355,0.019921436588103254,0.20987654320987653,0.0014029180695847362
209041434,121,5140,11,713,0.858813700918964,0.0202172096908939,0.1191311612364244,0.0018379281537176273
209041435,7,3339,5,472,0.8733978550876276,0.0018310227569971226,0.12346324875752027,0.0013078733978550876
209041436,84,3305,6,844,0.7796650153338052,0.019815994338287332,0.199103562160887,0.0014154281670205238
209041437,73,2801,19,158,0.9180596525729269,0.023926581448705343,0.05178629957391019,0.006227466404457555
210011226,80,2331,22,1055,0.6682912844036697,0.022935779816513763,0.30246559633027525,0.006307339449541285
210011227,0,0,0,0,NaN,NaN,NaN,NaN
210011228,106,2833,4,443,0.8366804489072652,0.03130537507383343,0.13083284111045482,0.0011813349084465446
210011229,161,8107,37,1983,0.7880054432348367,0.015649300155520997,0.192748833592535,0.0035964230171073096
210011230,96,1916,7,896,0.6572898799313893,0.03293310463121784,0.30737564322469985,0.0024013722126929675
210011231,36,2792,11,686,0.7920567375886525,0.010212765957446808,0.1946099290780142,0.003120567375886525
210021232,10,4266,24,474,0.8935902806870549,0.0020946795140343527,0.09928780896522832,0.005027230833682447
210021233,3,1382,32,0,0.9752999294283698,0.002117148906139732,0,0.022582921665490474
210021234,0,1418,3,62,0.9561699258260283,0,0.041807147673634526,0.0020229265003371545
210021235,85,3539,30,64,0.9518558364712211,0.0228617536309844,0.017213555675094135,0.008068854222700376
210031236,222,2271,32,693,0.7057178371659416,0.0689869484151647,0.21535114978247358,0.009944064636420136
210031237,86,4255,22,666,0.8460926625571684,0.01710081527142573,0.13243189500894811,0.004374627162457745
210031239,704,5251,32,4218,0.5145516903478687,0.0689857912787849,0.4133268005879471,0.0031357177853993143
210031438,835,5525,46,2536,0.6178707224334601,0.09337955714605234,0.2836054573920823,0.005144263028405279
210031439,66,894,0,201,0.7700258397932817,0.056847545219638244,0.1731266149870801,0
210031440,34,1835,4,497,0.7742616033755274,0.014345991561181435,0.20970464135021097,0.0016877637130801688
210041240,14,4521,12,37,0.9862565445026178,0.0030541012216404886,0.00807155322862129,0.002617801047120419
210041241,989,9002,32,640,0.8442277032730001,0.0927506330301041,0.06002063209228172,0.003001031604614086
210051242,825,3308,54,672,0.6807985182136242,0.16978802222679565,0.138300061741099,0.011113397818481169
210051243,418,4630,189,224,0.8478300677531587,0.07654275773667826,0.041018128547885,0.03460904596227797
210051245,25,6029,136,607,0.8870089745475945,0.0036780932764454905,0.08930410475209652,0.02000882742386347
210051246,7,4944,12,207,0.9562862669245648,0.0013539651837524177,0.04003868471953578,0.0023210831721470018
210051247,51,3817,15,774,0.8196263689070217,0.010951256173502255,0.16620141722138715,0.0032209576980888983
210051248,0,26,5,0,0.8387096774193549,0,0,0.16129032258064516
210051249,81,5238,7,649,0.8766527196652719,0.013556485355648535,0.10861924686192469,0.0011715481171548118
210051250,5,1804,7,1160,0.6061827956989247,0.0016801075268817205,0.3897849462365591,0.0023521505376344087
210051441,106,2600,3,125,0.9174311926605505,0.0374029640084686,0.04410726887791108,0.001058574453069866
210051442,75,3019,0,354,0.8755800464037123,0.021751740139211138,0.10266821345707657,0
210051443,34,4606,10,524,0.8902203324313878,0.006571318129107074,0.10127560881329725,0.001932740626207963
210051444,56,3646,8,852,0.7992108724243753,0.012275317843051293,0.1867601928978518,0.0017536168347216134
210051445,0,1114,3,59,0.9472789115646258,0,0.050170068027210885,0.002551020408163265
211011251,508,3283,30,1337,0.6364870104691741,0.09848778596355176,0.2592089957347809,0.0058162078324932144
211011254,15,4911,9,696,0.8721363878529569,0.002663825253063399,0.12360149174214172,0.0015982951518380393
211011255,3,2082,4,0,0.996649114408808,0.0014360938247965534,0,0.0019147917663954045
211011256,194,4891,3,352,0.8990808823529411,0.03566176470588235,0.06470588235294118,5.514705882352941e-4
211011257,261,2380,4,83,0.8724340175953079,0.09567448680351906,0.030425219941348974,0.001466275659824047
211011258,13,3379,0,173,0.9478260869565217,0.0036465638148667602,0.0485273492286115,0
211011259,7,4588,181,512,0.867624810892587,0.00132375189107413,0.09682299546142209,0.034228441754916794
211011260,199,5196,26,1185,0.7865576748410535,0.03012412957917045,0.17938237965485923,0.003935815924916743
211011446,331,7028,40,2165,0.7348389795064827,0.03460895023002928,0.22636971978251777,0.004182350480970306
211011447,216,4946,39,696,0.8387315584195354,0.03662879430218755,0.11802611497371544,0.006613532304561642
211011448,37,5239,19,279,0.9398995335486185,0.006637961966271977,0.05005382131324004,0.0034086831718693937
211011449,13,1549,3,59,0.9538177339901478,0.008004926108374385,0.03633004926108374,0.0018472906403940886
211021261,131,5181,20,452,0.895746887966805,0.02264868603042877,0.07814661134163209,0.003457814661134163
211021262,3,3306,49,33,0.9749336478914774,8.846947803007962e-4,0.009731642583308758,0.014450014744913005
211031263,158,3630,16,743,0.7983285682867824,0.034748185616890255,0.16340444248955355,0.003518803606773697
211031265,12,6192,12,102,0.98005698005698,0.001899335232668566,0.016144349477682812,0.001899335232668566
211031266,424,5801,54,1176,0.7781354795439303,0.05687458081824279,0.15774647887323945,0.007243460764587525
211031267,196,7303,39,670,0.8897417153996101,0.02387914230019493,0.08162768031189084,0.004751461988304093
211031268,11,3423,9,29,0.9858870967741935,0.0031682027649769587,0.008352534562211982,0.0025921658986175116
211031450,406,5535,40,866,0.8083832335329342,0.05929604206221703,0.12647874981743829,0.0058419745874105445
211031451,44,5114,33,440,0.9081868229444149,0.00781388740898597,0.0781388740898597,0.005860415556739478
211031452,3,1736,0,139,0.9243876464323749,0.001597444089456869,0.07401490947816826,0
211041269,96,3183,17,1073,0.7285420004577706,0.02197299153124285,0.2455939574273289,0.0038910505836575876
211041270,392,4309,25,2069,0.6341427520235468,0.057689477557027226,0.30448859455481975,0.003679175864606328
211041271,155,3276,22,1352,0.681789802289282,0.03225806451612903,0.2813735691987513,0.004578563995837669
211041272,50,3231,9,723,0.8051333167206579,0.012459506603538499,0.18016446548716672,0.00224271118863693
211041273,55,3829,7,372,0.8981937602627258,0.012901712409101571,0.08726249120337791,0.0016420361247947454
211051274,10,3671,13,18,0.9889547413793104,0.0026939655172413795,0.004849137931034483,0.003502155172413793
211051275,3,3640,21,84,0.9711846318036286,8.004268943436499e-4,0.022411953041622197,0.005602988260405549
211051276,27,5203,117,410,0.9037693243008511,0.004689942678478374,0.07121764808059754,0.020323084940072955
211051277,72,3297,17,482,0.8523784901758015,0.01861427094105481,0.12461220268872802,0.0043950361944157185
211051278,69,5966,129,1277,0.80177395511356,0.00927294718451821,0.17161671818303992,0.01733637951888187
211051279,13,2076,9,35,0.9732770745428974,0.006094702297233943,0.016408813877168308,0.004219409282700422
211051280,41,2253,10,179,0.9073701167942005,0.016512283527990335,0.07209021345147,0.004027386226339106
211051281,30,7794,42,415,0.9411906774544138,0.003622750875498128,0.050114720444390776,0.00507185122569738
211051282,11,3970,56,46,0.9723242713690914,0.0026940974773450896,0.011266225814352193,0.013715405339211364
211051283,7,3386,14,125,0.9586636466591166,0.0019818799546998866,0.03539071347678369,0.003963759909399773
211051284,32,3640,3,89,0.9670563230605739,0.008501594048884165,0.023645058448459086,7.970244420828905e-4
211051285,8,2744,21,4,0.9881166726683471,0.0028808066258552397,0.0014404033129276198,0.007562117392870004
211051286,75,6711,179,56,0.9558467454778522,0.010682238997293833,0.007976071784646061,0.025494943740207946
212011287,3,4133,80,532,0.8704717775905645,6.318449873631002e-4,0.11204717775905644,0.016849199663016005
212011288,62,3062,24,106,0.9409956976029502,0.019053472649047325,0.032575291948371235,0.007375537799631223
212011289,20,6498,57,3,0.9878382487078139,0.0030404378230465185,4.560656734569778e-4,0.008665247795682578
212011290,8,2796,21,46,0.9738766980146291,0.002786485545106235,0.01602229188436085,0.0073145245559038665
212011291,81,6158,19,857,0.8654954321855235,0.011384399156711173,0.12044975404075896,0.002670414617006325
212011292,27,9317,75,1174,0.8795430944963655,0.002548853016142736,0.11082790522042858,0.007080147267063155
212021293,218,7101,20,1728,0.7831697364067498,0.024043233704643212,0.1905812286313003,0.0022058012573067166
212021294,50,7981,9,233,0.9647044602925178,0.006043756799226399,0.02816390668439502,0.0010878762238607518
212021295,281,3365,23,667,0.7760608856088561,0.06480627306273062,0.15382841328413285,0.005304428044280443
212021297,7,3007,12,656,0.8166757197175448,0.0019011406844106464,0.17816404128191202,0.0032590983161325366
212021299,0,2317,15,20,0.9851190476190477,0,0.008503401360544218,0.006377551020408163
212021453,0,3749,16,354,0.9101723719349356,0,0.08594319009468318,0.0038844379703811605
212021454,3,4181,7,538,0.8841192641150349,6.343835906111228e-4,0.11376612391626137,0.00148022837809262
212021455,36,4441,0,110,0.9681709178112056,0.007848266841072597,0.023980815347721823,0
212021456,207,4547,131,225,0.8898238747553816,0.04050880626223092,0.04403131115459882,0.02563600782778865
212031300,374,5962,39,1275,0.7793464052287582,0.04888888888888889,0.16666666666666666,0.005098039215686275
212031301,47,7885,11,928,0.8888513132679517,0.005298162552136174,0.10461052868898658,0.0012399954909254876
212031302,25,6180,3,381,0.9379268477765974,0.0037942024586431933,0.05782364546972226,4.553042950371832e-4
212031303,10,2878,6,199,0.9304881991593922,0.0032331070158422245,0.06433882961526026,0.0019398642095053346
212031304,31,4421,19,608,0.8704469383736956,0.00610356369364048,0.11970860405591652,0.003740893876747391
212031305,70,7709,14,528,0.9264511476985939,0.008412450426631414,0.06345391178944838,0.001682490085326283
212031306,35,4117,9,271,0.9289259927797834,0.0078971119133574,0.06114620938628159,0.002030685920577617
212031308,24,2784,57,14,0.9670024313997916,0.008336227856894755,0.004862799583188607,0.019798541160125045
212031457,4,3716,0,158,0.9582258896338318,0.0010314595152140279,0.0407426508509541,0
212031458,4,4495,5,458,0.9058847239016525,8.061265618702137e-4,0.09230149133413947,0.001007658202337767
212041309,29,3847,11,446,0.8878375259635357,0.0066928225248096005,0.10293099469189938,0.002538656819755366
212041310,464,2731,24,1599,0.5668327106683271,0.09630552096305521,0.3318804483188045,0.0049813200498132005
212041311,2460,4824,227,4084,0.41604139715394567,0.21216041397153945,0.3522207848210436,0.019577404053471324
212041312,486,6774,32,932,0.8236867704280155,0.05909533073929961,0.11332684824902724,0.0038910505836575876
212041313,0,3176,88,724,0.7963891675025075,0,0.1815446339017051,0.022066198595787363
212041314,191,7599,9,713,0.8927396616541353,0.02243890977443609,0.0837640977443609,0.0010573308270676691
212041316,233,2555,4,67,0.8936691150752011,0.08149702693249387,0.023434767401189226,0.0013990905911157748
212041317,763,5175,148,1425,0.6889894820929303,0.1015843429636533,0.1897217414458794,0.019704433497536946
212041318,124,3481,47,414,0.8561239547466798,0.030496802754549926,0.10181997048696508,0.011559272011805214
212041459,1363,2917,27,890,0.5612853569366942,0.2622666923224937,0.1712526457571676,0.00519530498364441
212041460,895,4932,45,919,0.7262553379472831,0.13179207774996318,0.1353261669857164,0.006626417317037255
212051319,1423,4710,63,1383,0.6214540176804327,0.18775564058582928,0.18247789945903153,0.008312442274706426
212051320,1959,3081,95,2977,0.3798076923076923,0.24149408284023668,0.36698717948717946,0.01171104536489152
212051321,132,7167,10,590,0.9073300417774401,0.016710976072920623,0.07469299911381187,0.0012659830358273199
212051322,895,5370,45,995,0.7351129363449692,0.12251882272416154,0.13620807665982204,0.006160164271047228
212051323,1225,4477,24,362,0.7353810775295664,0.201215505913272,0.05946123521681997,0.003942181340341655
212051324,1561,4863,36,779,0.6717778698715292,0.21563751899433622,0.10761154855643044,0.004973062577704103
212051325,48,5781,24,1342,0.8034746351633079,0.006671299513551077,0.18651841556636553,0.0033356497567755385
212051326,1003,6254,46,1280,0.7286496562973319,0.11685890714202493,0.14913200512641267,0.005359431434230456
212051327,384,6603,26,464,0.8831081984753243,0.0513574963220543,0.062056974722482276,0.0034773304801390932
213011328,639,2094,45,587,0.6222882615156018,0.18989598811292718,0.17444279346210995,0.01337295690936107
213011329,0,2466,3,278,0.8977065890061886,0,0.1012013105205679,0.0010921004732435385
213011330,92,7843,7,839,0.8931784534791026,0.010477166609725544,0.09554720419086664,7.971757203052044e-4
213011331,125,2278,5,497,0.7841652323580034,0.043029259896729774,0.1710843373493976,0.0017211703958691911
213011332,52,4214,5,569,0.8706611570247934,0.010743801652892562,0.11756198347107438,0.0010330578512396695
213011333,56,4643,8,134,0.9590993596364388,0.011567857880603181,0.027680231357157612,0.0016525511258004544
213011334,910,5431,26,1359,0.7029510742945897,0.1177841056173958,0.17589955992751746,0.003365260160497023
